"","year","religion","sphere","variable","val","prop","prop_low","prop_upp"
"54",1977,"ONCE OR TWICE A MONTH","Family","hdecide","Feminist",0.614193549775598,0.563529536274838,0.664857563276357
"55",1977,"ONCE OR TWICE A MONTH","Family","home","Conventional",0.683410441811698,0.636817439231332,0.730003444392064
"56",1977,"ONCE OR TWICE A MONTH","Family","home","Feminist",0.316589558188302,0.269996555607936,0.363182560768668
"57",1977,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Conventional",0.255894191452056,0.226264709610542,0.28552367329357
"58",1977,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Feminist",0.744105808547944,0.71447632670643,0.773735290389458
"59",1977,"ABOUT ONCE A WEEK OR MORE","Public","lead","Conventional",0.151236342473814,0.127670790935346,0.174801894012281
"60",1977,"ABOUT ONCE A WEEK OR MORE","Public","lead","Feminist",0.848763657526186,0.825198105987719,0.872329209064653
"61",1977,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Conventional",0.415291051528273,0.38244654326232,0.448135559794225
"62",1977,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Feminist",0.584708948471727,0.551864440205775,0.61755345673768
"63",1977,"ABOUT ONCE A WEEK OR MORE","Family","home","Conventional",0.680851063534437,0.650358207487211,0.711343919581662
"64",1977,"ABOUT ONCE A WEEK OR MORE","Family","home","Feminist",0.319148936465563,0.288656080418338,0.349641792512789
"65",1978,"NEVER","Public","jobopp","Conventional",0.233188718796688,0.176843448246483,0.289533989346893
"66",1978,"NEVER","Public","jobopp","Feminist",0.766811281203312,0.710466010653107,0.823156551753517
"67",1978,"NEVER","Public","lead","Conventional",0.171366593908539,0.123799307073963,0.218933880743114
"68",1978,"NEVER","Public","lead","Feminist",0.828633406091461,0.781066119256886,0.876200692926037
"69",1978,"NEVER","Family","hdecide","Conventional",0.354251010879337,0.293045621954263,0.415456399804411
"70",1978,"NEVER","Family","hdecide","Feminist",0.645748989120663,0.584543600195589,0.706954378045737
"71",1978,"NEVER","Family","home","Conventional",0.619305856020793,0.556849346184278,0.681762365857307
"72",1978,"NEVER","Family","home","Feminist",0.380694143979207,0.318237634142693,0.443150653815722
"73",1978,"RARELY","Public","jobopp","Conventional",0.198830409524893,0.171464968852917,0.226195850196868
"74",1978,"RARELY","Public","jobopp","Feminist",0.801169590475107,0.773804149803132,0.828535031147083
"75",1978,"RARELY","Public","lead","Conventional",0.142690058714355,0.118388771107674,0.166991346321036
"76",1978,"RARELY","Public","lead","Feminist",0.857309941285645,0.833008653678964,0.881611228892326
"77",1978,"RARELY","Family","hdecide","Conventional",0.36859595732036,0.336842890127636,0.400349024513085
"78",1978,"RARELY","Family","hdecide","Feminist",0.63140404267964,0.599650975486915,0.663157109872364
"79",1978,"RARELY","Family","home","Conventional",0.610818713643379,0.577145630519804,0.644491796766955
"80",1978,"RARELY","Family","home","Feminist",0.389181286356621,0.355508203233045,0.422854369480196
"81",1978,"ONCE OR TWICE A MONTH","Public","jobopp","Conventional",0.253018659254346,0.210134517780189,0.295902800728503
"82",1978,"ONCE OR TWICE A MONTH","Public","jobopp","Feminist",0.746981340745654,0.704097199271497,0.789865482219811
"83",1978,"ONCE OR TWICE A MONTH","Public","lead","Conventional",0.160263446993419,0.124220852507422,0.196306041479415
"84",1978,"ONCE OR TWICE A MONTH","Public","lead","Feminist",0.839736553006581,0.803693958520585,0.875779147492578
"85",1978,"ONCE OR TWICE A MONTH","Family","hdecide","Conventional",0.399999999655464,0.353292501238271,0.446707498072658
"86",1978,"ONCE OR TWICE A MONTH","Family","hdecide","Feminist",0.600000000344535,0.553292501927342,0.646707498761729
"87",1978,"ONCE OR TWICE A MONTH","Family","home","Conventional",0.633918770714824,0.590044768529288,0.67779277290036
"88",1978,"ONCE OR TWICE A MONTH","Family","home","Feminist",0.366081229285176,0.32220722709964,0.409955231470712
"89",1978,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Conventional",0.210808178444627,0.185904448463701,0.235711908425553
"90",1978,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Feminist",0.789191821555373,0.764288091574447,0.814095551536299
"91",1978,"ABOUT ONCE A WEEK OR MORE","Public","lead","Conventional",0.147273612192323,0.12538835271994,0.169158871664707
"92",1978,"ABOUT ONCE A WEEK OR MORE","Public","lead","Feminist",0.852726387807677,0.830841128335293,0.87461164728006
"93",1978,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Conventional",0.414043583253689,0.383656714712465,0.444430451794912
"94",1978,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Feminist",0.585956416746311,0.555569548205088,0.616343285287535
"95",1978,"ABOUT ONCE A WEEK OR MORE","Family","home","Conventional",0.656280427611211,0.627843068119968,0.684717787102453
"96",1978,"ABOUT ONCE A WEEK OR MORE","Family","home","Feminist",0.343719572388789,0.315282212897547,0.372156931880032
"97",1979,"NEVER","Public","jobopp","Conventional",0.181927711935275,0.128951181545246,0.234904242325303
"98",1979,"NEVER","Public","jobopp","Feminist",0.818072288064726,0.765095757674697,0.871048818454754
"99",1979,"NEVER","Public","lead","Conventional",0.125301205847152,0.0779327021305218,0.172669709563783
"100",1979,"NEVER","Public","lead","Feminist",0.874698794152848,0.827330290436217,0.922067297869478
"101",1979,"NEVER","Family","hdecide","Conventional",0.36506158865468,0.301725932578755,0.428397244730605
"102",1979,"NEVER","Family","hdecide","Feminist",0.63493841134532,0.571602755269395,0.698274067421245
"103",1979,"NEVER","Family","home","Conventional",0.506024098750463,0.437234096842023,0.574814100658902
"104",1979,"NEVER","Family","home","Feminist",0.493975901249537,0.425185899341098,0.562765903157977
"105",1979,"RARELY","Public","jobopp","Conventional",0.187420179308376,0.159682534793658,0.215157823823094
"106",1979,"RARELY","Public","jobopp","Feminist",0.812579820691624,0.784842176176906,0.840317465206342
"107",1979,"RARELY","Public","lead","Conventional",0.12611749756468,0.10221857937178,0.15001641575758
"108",1979,"RARELY","Public","lead","Feminist",0.87388250243532,0.84998358424242,0.89778142062822
"109",1979,"RARELY","Family","hdecide","Conventional",0.391859261117795,0.356159976799232,0.427558545436358
"110",1979,"RARELY","Family","hdecide","Feminist",0.608140738882205,0.572441454563642,0.643840023200768
"111",1979,"RARELY","Family","home","Conventional",0.603448276429714,0.568488151362912,0.638408401496515
"112",1979,"RARELY","Family","home","Feminist",0.396551723570287,0.361591598503485,0.431511848637088
"113",1979,"ONCE OR TWICE A MONTH","Public","jobopp","Conventional",0.229963010188222,0.190059541961097,0.269866478415347
"114",1979,"ONCE OR TWICE A MONTH","Public","jobopp","Feminist",0.770036989811778,0.730133521584653,0.809940458038903
"115",1979,"ONCE OR TWICE A MONTH","Public","lead","Conventional",0.128236745966654,0.0960017028625968,0.160471789070712
"116",1979,"ONCE OR TWICE A MONTH","Public","lead","Feminist",0.871763254033346,0.839528210929288,0.903998297137403
"117",1979,"ONCE OR TWICE A MONTH","Family","hdecide","Conventional",0.35946843843005,0.310795823096639,0.408141053763462
"118",1979,"ONCE OR TWICE A MONTH","Family","hdecide","Feminist",0.64053156156995,0.591858946236538,0.689204176903361
"119",1979,"ONCE OR TWICE A MONTH","Family","home","Conventional",0.650431564830471,0.60288830463382,0.697974825027123
"120",1979,"ONCE OR TWICE A MONTH","Family","home","Feminist",0.349568435169529,0.302025174972877,0.39711169536618
"121",1979,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Conventional",0.224446786016497,0.197313794881885,0.251579777151108
"122",1979,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Feminist",0.775553213983503,0.748420222848892,0.802686205118115
"123",1979,"ABOUT ONCE A WEEK OR MORE","Public","lead","Conventional",0.150948366279294,0.127111434050171,0.174785298508418
"124",1979,"ABOUT ONCE A WEEK OR MORE","Public","lead","Feminist",0.849051633720706,0.825214701491582,0.872888565949829
"125",1979,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Conventional",0.35935500449176,0.329125255565416,0.389584753418104
"126",1979,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Feminist",0.64064499550824,0.610415246581896,0.670874744434584
"127",1979,"ABOUT ONCE A WEEK OR MORE","Family","home","Conventional",0.68572181269311,0.655749185135126,0.715694440251095
"128",1979,"ABOUT ONCE A WEEK OR MORE","Family","home","Feminist",0.31427818730689,0.284305559748905,0.344250814864874
"129",1980,"NEVER","Public","jobopp","Conventional",0.18563685645429,0.130469316411715,0.240804396496865
"130",1980,"NEVER","Public","jobopp","Feminist",0.81436314354571,0.759195603503135,0.869530683588285
"131",1980,"NEVER","Public","lead","Conventional",0.168021679950503,0.116892013706341,0.219151346194666
"132",1980,"NEVER","Public","lead","Feminist",0.831978320049496,0.780848653805334,0.883107986293659
"133",1980,"NEVER","Family","hdecide","Conventional",0.343896714107963,0.28106253321514,0.406730895000786
"134",1980,"NEVER","Family","hdecide","Feminist",0.656103285892037,0.593269104999215,0.71893746678486
"135",1980,"NEVER","Family","home","Conventional",0.528455284075697,0.455549461768703,0.60136110638269
"136",1980,"NEVER","Family","home","Feminist",0.471544715924303,0.39863889361731,0.544450538231297
"137",1980,"RARELY","Public","jobopp","Conventional",0.213013698493913,0.182793730028116,0.243233666959711
"138",1980,"RARELY","Public","jobopp","Feminist",0.786986301506087,0.756766333040289,0.817206269971884
"139",1980,"RARELY","Public","lead","Conventional",0.143835616229104,0.117360091118011,0.170311141340197
"140",1980,"RARELY","Public","lead","Feminist",0.856164383770896,0.829688858659803,0.882639908881989
"141",1980,"RARELY","Family","hdecide","Conventional",0.368421052885862,0.332423870791352,0.404418234980372
"142",1980,"RARELY","Family","hdecide","Feminist",0.631578947114138,0.595581765019628,0.667576129208648
"143",1980,"RARELY","Family","home","Conventional",0.609589040895959,0.574076449525963,0.645101632265956
"144",1980,"RARELY","Family","home","Feminist",0.390410959104041,0.354898367734044,0.425923550474037
"145",1980,"ONCE OR TWICE A MONTH","Public","jobopp","Conventional",0.186842105508415,0.145590629625353,0.228093581391476
"146",1980,"ONCE OR TWICE A MONTH","Public","jobopp","Feminist",0.813157894491585,0.771906418608524,0.854409370374647
"147",1980,"ONCE OR TWICE A MONTH","Public","lead","Conventional",0.127631579878003,0.0924975831124939,0.162765576643512
"148",1980,"ONCE OR TWICE A MONTH","Public","lead","Feminist",0.872368420121997,0.837234423356488,0.907502416887506
"149",1980,"ONCE OR TWICE A MONTH","Family","hdecide","Conventional",0.385214007288772,0.336543497831333,0.433884516746212
"150",1980,"ONCE OR TWICE A MONTH","Family","hdecide","Feminist",0.614785992711228,0.566115483253788,0.663456502168667
"151",1980,"ONCE OR TWICE A MONTH","Family","home","Conventional",0.598684210712924,0.547599941716639,0.64976847970921
"152",1980,"ONCE OR TWICE A MONTH","Family","home","Feminist",0.401315789287076,0.35023152029079,0.452400058283361
"153",1980,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Conventional",0.210796286970781,0.183554858276119,0.238037715665444
"154",1980,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Feminist",0.789203713029219,0.761962284334556,0.816445141723881
"155",1980,"ABOUT ONCE A WEEK OR MORE","Public","lead","Conventional",0.152662432240645,0.129021330684396,0.176303533796893
"156",1980,"ABOUT ONCE A WEEK OR MORE","Public","lead","Feminist",0.847337567759355,0.823696466203107,0.870978669315604
"157",1980,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Conventional",0.404482934783649,0.371966336426762,0.436999533140536
"158",1980,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Feminist",0.595517065216351,0.563000466859464,0.628033663573238
"159",1980,"ABOUT ONCE A WEEK OR MORE","Family","home","Conventional",0.660723008743161,0.629450211506754,0.691995805979569
"160",1980,"ABOUT ONCE A WEEK OR MORE","Family","home","Feminist",0.339276991256839,0.308004194020431,0.370549788493247
"161",1981,"NEVER","Public","jobopp","Conventional",0.182531895403074,0.133445125869959,0.231618664936188
"162",1981,"NEVER","Public","jobopp","Feminist",0.817468104596926,0.768381335063811,0.866554874130041
"163",1981,"NEVER","Public","lead","Conventional",0.106967616640102,0.0689731521246046,0.1449620811556
"164",1981,"NEVER","Public","lead","Feminist",0.893032383359898,0.8550379188444,0.931026847875395
"165",1981,"NEVER","Family","hdecide","Conventional",0.297655453239296,0.236991601053937,0.358319305424655
"166",1981,"NEVER","Family","hdecide","Feminist",0.702344546760704,0.641680694575345,0.763008398946063
"167",1981,"NEVER","Family","home","Conventional",0.51619234677227,0.451793221748759,0.580591471795781
"168",1981,"NEVER","Family","home","Feminist",0.48380765322773,0.419408528204219,0.548206778251241
"169",1981,"RARELY","Public","jobopp","Conventional",0.188130221559651,0.160157085528654,0.216103357590649
"170",1981,"RARELY","Public","jobopp","Feminist",0.811869778440349,0.783896642409351,0.839842914471346
"171",1981,"RARELY","Public","lead","Conventional",0.111207144689412,0.0894310720597419,0.132983217319082
"172",1981,"RARELY","Public","lead","Feminist",0.888792855310588,0.867016782680918,0.910568927940258
"173",1981,"RARELY","Family","hdecide","Conventional",0.349773071532927,0.315826555845932,0.383719587219922
"174",1981,"RARELY","Family","hdecide","Feminist",0.650226928467073,0.616280412780078,0.684173444154068
"175",1981,"RARELY","Family","home","Conventional",0.582541053622044,0.548518406543601,0.616563700700487
"176",1981,"RARELY","Family","home","Feminist",0.417458946377956,0.383436299299513,0.451481593456399
"177",1981,"ONCE OR TWICE A MONTH","Public","jobopp","Conventional",0.186472819796179,0.148289778130995,0.224655861461362
"178",1981,"ONCE OR TWICE A MONTH","Public","jobopp","Feminist",0.813527180203821,0.775344138538638,0.851710221869005
"179",1981,"ONCE OR TWICE A MONTH","Public","lead","Conventional",0.102402023584957,0.0749577877507566,0.129846259419158
"180",1981,"ONCE OR TWICE A MONTH","Public","lead","Feminist",0.897597976415043,0.870153740580842,0.925042212249243
"181",1981,"ONCE OR TWICE A MONTH","Family","hdecide","Conventional",0.366129993584125,0.317903769655361,0.414356217512888
"182",1981,"ONCE OR TWICE A MONTH","Family","hdecide","Feminist",0.633870006415875,0.585643782487112,0.682096230344639
"183",1981,"ONCE OR TWICE A MONTH","Family","home","Conventional",0.599241466223109,0.550385445906657,0.648097486539562
"184",1981,"ONCE OR TWICE A MONTH","Family","home","Feminist",0.400758533776891,0.351902513460438,0.449614554093343
"185",1981,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Conventional",0.184172661694866,0.158234342497865,0.210110980891868
"186",1981,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Feminist",0.815827338305134,0.789889019108132,0.841765657502135
"187",1981,"ABOUT ONCE A WEEK OR MORE","Public","lead","Conventional",0.12254196633295,0.100306140431256,0.144777792234643
"188",1981,"ABOUT ONCE A WEEK OR MORE","Public","lead","Feminist",0.87745803366705,0.855222207765357,0.899693859568743
"189",1981,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Conventional",0.421920903727705,0.390426110176281,0.453415697279129
"190",1981,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Feminist",0.578079096272295,0.546584302720871,0.609573889823719
"191",1981,"ABOUT ONCE A WEEK OR MORE","Family","home","Conventional",0.650599520126418,0.619758836769229,0.681440203483607
"192",1981,"ABOUT ONCE A WEEK OR MORE","Family","home","Feminist",0.349400479873582,0.318559796516393,0.380241163230771
"193",1982,"NEVER","Public","jobopp","Conventional",0.222462203555291,0.166585713121499,0.278338693989083
"194",1982,"NEVER","Public","jobopp","Feminist",0.777537796444709,0.721661306010917,0.833414286878501
"195",1982,"NEVER","Public","lead","Conventional",0.151187905120528,0.101131471205231,0.201244339035826
"196",1982,"NEVER","Public","lead","Feminist",0.848812094879472,0.798755660964174,0.898868528794769
"197",1982,"NEVER","Family","hdecide","Conventional",0.401718582908727,0.333242080145984,0.47019508567147
"198",1982,"NEVER","Family","hdecide","Feminist",0.598281417091273,0.52980491432853,0.666757919854016
"199",1982,"NEVER","Family","home","Conventional",0.52267818523168,0.456747267007752,0.588609103455609
"200",1982,"NEVER","Family","home","Feminist",0.47732181476832,0.411390896544391,0.543252732992248
"201",1982,"RARELY","Public","jobopp","Conventional",0.180033185764824,0.154011251856432,0.206055119673216
"202",1982,"RARELY","Public","jobopp","Feminist",0.819966814235176,0.793944880326784,0.845988748143568
"203",1982,"RARELY","Public","lead","Conventional",0.117256637049256,0.0953249745826839,0.139188299515827
"204",1982,"RARELY","Public","lead","Feminist",0.882743362950745,0.860811700484173,0.904675025417316
"205",1982,"RARELY","Family","hdecide","Conventional",0.340165101856642,0.307657753442068,0.372672450271216
"206",1982,"RARELY","Family","hdecide","Feminist",0.659834898143358,0.627327549728784,0.692342246557932
"207",1982,"RARELY","Family","home","Conventional",0.537057523009765,0.502930118472701,0.571184927546829
"208",1982,"RARELY","Family","home","Feminist",0.462942476990235,0.428815072453171,0.497069881527299
"209",1982,"ONCE OR TWICE A MONTH","Public","jobopp","Conventional",0.188338192814052,0.150245837005454,0.226430548622649
"210",1982,"ONCE OR TWICE A MONTH","Public","jobopp","Feminist",0.811661807185948,0.773569451377351,0.849754162994546
"211",1982,"ONCE OR TWICE A MONTH","Public","lead","Conventional",0.130029155146565,0.0976660446639876,0.162392265629143
"212",1982,"ONCE OR TWICE A MONTH","Public","lead","Feminist",0.869970844853435,0.837607734370857,0.902333955336012
"213",1982,"ONCE OR TWICE A MONTH","Family","hdecide","Conventional",0.338487972302904,0.292051818952159,0.384924125653649
"214",1982,"ONCE OR TWICE A MONTH","Family","hdecide","Feminist",0.661512027697096,0.615075874346351,0.707948181047841
"215",1982,"ONCE OR TWICE A MONTH","Family","home","Conventional",0.579591836729492,0.53175272227842,0.627430951180565
"216",1982,"ONCE OR TWICE A MONTH","Family","home","Feminist",0.420408163270508,0.372569048819435,0.46824727772158
"217",1982,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Conventional",0.217642425748717,0.189385360528647,0.245899490968786
"218",1982,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Feminist",0.782357574251283,0.754100509031214,0.810614639471353
"219",1982,"ABOUT ONCE A WEEK OR MORE","Public","lead","Conventional",0.139931740981421,0.116321476700385,0.163542005262458
"220",1982,"ABOUT ONCE A WEEK OR MORE","Public","lead","Feminist",0.860068259018579,0.836457994737542,0.883678523299615
"221",1982,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Conventional",0.420157067813801,0.387125201402913,0.453188934224688
"222",1982,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Feminist",0.579842932186199,0.546811065775312,0.612874798597087
"223",1982,"ABOUT ONCE A WEEK OR MORE","Family","home","Conventional",0.629036492061868,0.596600114585598,0.661472869538139
"224",1982,"ABOUT ONCE A WEEK OR MORE","Family","home","Feminist",0.370963507938132,0.338527130461861,0.403399885414402
"225",1983,"NEVER","Public","jobopp","Conventional",0.159227986699925,0.107549644937069,0.210906328462781
"226",1983,"NEVER","Public","jobopp","Feminist",0.840772013300075,0.789093671537219,0.892450355062931
"227",1983,"NEVER","Public","lead","Conventional",0.145958987748348,0.0958236860439914,0.196094289452705
"228",1983,"NEVER","Public","lead","Feminist",0.854041012251652,0.803905710547295,0.904176313956009
"229",1983,"NEVER","Family","hdecide","Conventional",0.381770144960605,0.310476592239791,0.453063697681419
"230",1983,"NEVER","Family","hdecide","Feminist",0.618229855039395,0.546936302318581,0.689523407760209
"231",1983,"NEVER","Family","home","Conventional",0.501809408860791,0.429027680454328,0.574591137267255
"232",1983,"NEVER","Family","home","Feminist",0.498190591139209,0.425408862732745,0.570972319545672
"233",1983,"RARELY","Public","jobopp","Conventional",0.168370606979636,0.141048611535395,0.195692602423876
"234",1983,"RARELY","Public","jobopp","Feminist",0.831629393020364,0.804307397576124,0.858951388464605
"235",1983,"RARELY","Public","lead","Conventional",0.109584664690505,0.0875645305343623,0.131604798846648
"236",1983,"RARELY","Public","lead","Feminist",0.890415335309495,0.868395201153352,0.912435469465638
"237",1983,"RARELY","Family","hdecide","Conventional",0.369894597684914,0.334445583157395,0.405343612212433
"238",1983,"RARELY","Family","hdecide","Feminist",0.630105402315086,0.594656387787567,0.665554416842605
"239",1983,"RARELY","Family","home","Conventional",0.514057507820031,0.478125635754568,0.549989379885495
"240",1983,"RARELY","Family","home","Feminist",0.485942492179969,0.450010620114505,0.521874364245432
"241",1983,"ONCE OR TWICE A MONTH","Public","jobopp","Conventional",0.174209548292209,0.136950256471438,0.211468840112979
"242",1983,"ONCE OR TWICE A MONTH","Public","jobopp","Feminist",0.825790451707791,0.788531159887021,0.863049743528562
"243",1983,"ONCE OR TWICE A MONTH","Public","lead","Conventional",0.0886546808249213,0.0624300427470706,0.114879318902772
"244",1983,"ONCE OR TWICE A MONTH","Public","lead","Feminist",0.911345319175079,0.885120681097228,0.937569957252929
"245",1983,"ONCE OR TWICE A MONTH","Family","hdecide","Conventional",0.365900383941642,0.315951977135787,0.415848790747497
"246",1983,"ONCE OR TWICE A MONTH","Family","hdecide","Feminist",0.634099616058358,0.584151209252503,0.684048022864213
"247",1983,"ONCE OR TWICE A MONTH","Family","home","Conventional",0.482951024808555,0.433635881813204,0.532266167803906
"248",1983,"ONCE OR TWICE A MONTH","Family","home","Feminist",0.517048975191445,0.467733832196094,0.566364118186796
"249",1983,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Conventional",0.198268640455785,0.171781998187106,0.224755282724465
"250",1983,"ABOUT ONCE A WEEK OR MORE","Public","jobopp","Feminist",0.801731359544215,0.775244717275535,0.828218001812894
"251",1983,"ABOUT ONCE A WEEK OR MORE","Public","lead","Conventional",0.131806757577794,0.109925234014621,0.153688281140968
"252",1983,"ABOUT ONCE A WEEK OR MORE","Public","lead","Feminist",0.868193242422206,0.846311718859032,0.890074765985379
"253",1983,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Conventional",0.399268357109089,0.3680456177237,0.430491096494478
"254",1983,"ABOUT ONCE A WEEK OR MORE","Family","hdecide","Feminist",0.600731642890911,0.569508903505522,0.6319543822763
"255",1983,"ABOUT ONCE A WEEK OR MORE","Family","home","Conventional",0.623289583500191,0.591247211983146,0.655331955017236
"256",1983,"ABOUT ONCE A WEEK OR MORE","Family","home","Feminist",0.376710416499809,0.344668044982764,0.408752788016854
